CO2,Temperature,Humidity,Sun1,Sun2,Sun3,Sun4,Sun5,Sun6,date
485.0,21.7,77.3,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-09 21:20:26
491.0,21.7,76.1,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-09 21:25:26
489.0,21.8,74.7,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-09 21:30:26
487.0,21.8,73.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-09 21:35:26
491.0,21.9,71.9,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-09 21:40:26
495.0,21.9,70.8,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-09 21:45:26
489.0,21.9,69.7,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-09 21:50:26
492.0,22.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-09 21:55:26
491.0,22.0,68.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-09 22:00:26
494.0,22.0,67.5,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-09 22:05:26
492.0,22.1,66.9,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-09 22:10:26
490.0,22.1,66.4,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-09 22:15:26
494.0,22.1,65.9,3999.9,0.0,0.0,0.0,0.0,0.0,2025-05-09 22:20:26
496.0,22.1,65.5,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-09 22:25:26
494.0,22.1,65.1,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-09 22:30:26
495.0,22.2,64.9,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-09 22:35:26
496.0,22.1,64.6,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-09 22:40:26
494.0,22.1,64.4,0.0,3999.9,3999.8,0.0,0.0,0.0,2025-05-09 22:45:26
493.0,22.1,64.0,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-09 22:50:26
493.0,22.2,63.9,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-09 22:55:26
495.0,22.2,63.7,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-09 23:00:26
495.0,22.1,63.5,0.0,3999.9,3999.9,0.0,0.0,0.0,2025-05-09 23:05:26
497.0,22.1,63.4,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-09 23:10:26
496.0,22.1,63.3,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-09 23:15:26
491.0,22.1,63.1,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-09 23:20:26
490.0,22.1,63.1,0.0,0.0,3999.9,0.0,3999.9,0.0,2025-05-09 23:25:26
488.0,22.1,63.2,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-09 23:30:26
485.0,22.1,62.9,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-09 23:35:26
488.0,22.1,63.1,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-09 23:40:26
489.0,22.1,62.9,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-09 23:45:26
485.0,22.0,62.7,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-09 23:50:26
485.0,22.1,62.8,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-09 23:55:26
483.0,22.0,62.7,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-10 00:00:26
485.0,22.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 00:05:26
483.0,22.0,62.4,3999.9,0.0,0.0,0.0,0.0,0.0,2025-05-10 00:10:26
483.0,22.0,62.2,0.0,3999.9,3999.9,0.0,0.0,0.0,2025-05-10 00:15:26
487.0,22.0,62.2,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-10 00:20:26
488.0,22.0,63.8,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-10 00:25:26
485.0,21.9,62.6,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 00:30:26
484.0,21.9,62.9,0.0,0.0,0.0,0.0,3999.9,0.0,2025-05-10 00:35:26
488.0,21.8,62.4,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 00:40:26
487.0,21.8,61.8,3999.9,0.0,0.0,0.0,0.0,0.0,2025-05-10 00:45:26
489.0,21.8,60.4,3999.9,0.0,0.0,0.0,0.0,0.0,2025-05-10 00:50:26
487.0,21.8,60.9,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-10 00:55:26
488.0,21.8,59.9,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-10 01:00:26
484.0,21.8,59.7,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 01:05:26
487.0,21.8,59.6,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-10 01:10:26
487.0,21.8,59.9,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-10 01:15:26
488.0,21.7,59.6,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 01:20:26
486.0,21.7,58.9,3999.9,0.0,0.0,0.0,0.0,0.0,2025-05-10 01:25:26
488.0,21.7,59.0,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-10 01:30:26
493.0,21.7,58.9,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-10 01:35:26
492.0,21.6,58.7,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 01:40:26
493.0,21.6,59.0,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-10 01:45:26
490.0,21.6,58.6,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 01:50:26
495.0,21.6,58.2,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 01:55:26
494.0,21.6,58.7,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 02:00:26
492.0,21.5,58.9,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 02:05:27
492.0,21.5,58.1,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 02:10:27
495.0,21.5,58.2,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-10 02:15:27
487.0,21.5,58.5,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 02:20:27
488.0,21.4,58.6,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 02:25:27
488.0,21.4,58.4,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 02:30:27
491.0,21.4,58.7,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-10 02:35:27
492.0,21.3,59.3,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-10 02:40:27
494.0,21.3,59.2,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-10 02:45:27
494.0,21.3,59.1,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-10 02:50:27
497.0,21.3,59.1,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-10 02:55:27
495.0,21.3,59.5,3999.9,0.0,0.0,0.0,0.0,0.0,2025-05-10 03:00:27
493.0,21.2,58.2,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-10 03:05:27
493.0,21.2,58.1,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-10 03:10:27
490.0,21.2,57.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 03:15:27
491.0,21.2,57.5,0.0,3999.9,3999.9,0.0,0.0,0.0,2025-05-10 03:20:27
488.0,21.2,57.1,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 03:25:27
490.0,21.1,57.1,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-10 03:30:27
492.0,21.0,63.7,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 03:35:27
495.0,20.8,67.4,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 03:40:27
496.0,20.7,65.3,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-10 03:45:27
494.0,20.8,63.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 03:50:27
495.0,20.8,62.1,0.0,3999.9,3999.9,0.0,0.0,0.0,2025-05-10 03:55:27
497.0,20.8,61.1,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 04:00:27
498.0,20.8,60.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 04:05:27
498.0,20.8,60.1,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 04:10:27
498.0,20.8,59.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-10 04:15:27
496.0,20.8,58.8,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 04:20:27
494.0,20.8,58.2,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 04:25:27
494.0,20.8,58.2,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-10 04:30:27
495.0,20.8,58.3,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 04:35:27
495.0,20.8,58.2,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 04:40:27
495.0,20.8,57.9,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-10 04:45:27
498.0,20.7,58.0,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-10 04:50:27
495.0,20.7,57.9,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 04:55:27
495.0,20.7,58.1,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-10 05:00:27
496.0,20.7,58.6,3999.9,0.0,0.0,0.0,0.0,0.0,2025-05-10 05:05:27
495.0,20.7,58.3,0.0,3999.9,3999.9,0.0,0.0,0.0,2025-05-10 05:10:27
496.0,20.6,58.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 05:15:27
501.0,20.5,65.5,3999.9,3999.9,0.0,0.0,0.0,0.0,2025-05-10 05:20:27
500.0,20.3,67.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-10 05:25:27
499.0,20.3,66.3,0.0,0.0,0.0,0.0,3999.9,0.0,2025-05-10 05:30:27
496.0,20.3,64.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-10 05:35:27
486.0,20.2,62.8,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 05:40:27
475.0,20.2,62.1,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-10 05:45:27
465.0,20.2,61.9,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-10 05:50:27
456.0,20.1,61.8,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 05:55:27
446.0,20.1,61.9,0.0,3999.9,3999.9,0.0,0.0,0.0,2025-05-10 06:00:27
438.0,20.0,62.9,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-10 06:05:27
436.0,19.8,68.9,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 06:10:27
432.0,19.6,69.2,3999.9,0.0,0.0,0.0,0.0,0.0,2025-05-10 06:15:27
424.0,19.5,69.4,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 06:20:27
424.0,19.4,69.1,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 06:25:27
423.0,19.3,69.5,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-10 06:30:27
423.0,19.2,69.9,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 06:35:27
424.0,19.1,70.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-10 06:40:27
423.0,19.0,70.3,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 06:45:27
416.0,18.9,70.3,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-10 06:50:27
419.0,18.9,70.4,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-05-10 06:55:27
415.0,18.8,70.6,109.1,112.0,121.8,111.6,115.7,101.7,2025-05-10 07:00:27
430.0,19.3,72.2,103.7,112.9,119.0,106.9,112.6,99.5,2025-05-10 07:05:27
495.0,19.6,65.5,102.6,108.6,122.3,103.8,110.5,97.9,2025-05-10 07:10:27
563.0,19.6,72.2,102.6,107.1,121.7,103.5,109.8,97.0,2025-05-10 07:15:27
624.0,20.2,74.9,104.1,105.8,119.2,105.8,110.2,96.4,2025-05-10 07:20:27
677.0,20.2,66.6,103.0,105.4,120.3,104.0,109.2,96.4,2025-05-10 07:25:27
691.0,20.4,71.8,102.6,108.8,115.2,106.1,109.8,96.7,2025-05-10 07:30:27
652.0,20.8,67.7,103.1,107.4,115.9,106.3,109.8,96.3,2025-05-10 07:35:27
602.0,20.8,62.8,102.9,104.9,119.7,103.8,108.7,96.1,2025-05-10 07:40:27
585.0,21.3,72.8,99.3,108.0,119.3,100.8,107.1,96.7,2025-05-10 07:45:27
615.0,21.3,63.0,99.3,108.5,118.8,101.2,107.4,96.9,2025-05-10 07:50:27
652.0,21.2,62.2,99.4,107.9,119.5,100.7,107.1,96.8,2025-05-10 07:55:27
686.0,21.8,71.9,103.0,104.9,118.2,104.4,108.5,95.8,2025-05-10 08:00:27
662.0,21.9,62.4,99.1,108.3,118.8,100.9,107.1,96.8,2025-05-10 08:05:27
618.0,21.6,58.0,100.8,105.3,120.4,101.5,107.4,96.4,2025-05-10 08:10:27
625.0,22.0,68.1,102.0,104.5,119.7,102.8,107.9,96.1,2025-05-10 08:15:27
654.0,22.0,61.6,100.4,109.3,115.2,103.6,108.1,96.8,2025-05-10 08:20:27
677.0,21.8,58.6,100.0,109.4,115.8,103.1,108.0,96.9,2025-05-10 08:25:27
649.0,22.2,69.0,99.7,106.2,120.2,100.4,106.8,96.3,2025-05-10 08:30:27
603.0,22.1,61.3,102.8,105.4,117.3,104.7,108.6,96.1,2025-05-10 08:35:27
597.0,21.9,58.6,100.5,109.1,115.2,103.8,108.2,96.8,2025-05-10 08:40:27
627.0,22.3,69.0,102.7,105.7,116.9,104.9,108.6,96.0,2025-05-10 08:45:27
660.0,22.1,59.1,102.9,105.5,117.7,104.7,108.7,96.1,2025-05-10 08:50:27
671.0,22.0,58.8,100.7,105.3,120.5,101.3,107.2,96.4,2025-05-10 08:55:27
635.0,22.1,65.9,101.6,104.6,119.9,102.2,107.5,96.2,2025-05-10 09:00:27
587.0,22.2,62.1,102.1,107.6,115.2,105.1,108.8,96.6,2025-05-10 09:05:27
579.0,22.0,58.4,99.3,109.4,116.5,101.8,107.4,97.0,2025-05-10 09:10:27
611.0,22.4,68.5,102.5,104.5,118.9,103.5,108.2,96.0,2025-05-10 09:15:27
650.0,22.3,61.7,101.7,104.4,120.0,102.1,107.5,96.0,2025-05-10 09:20:27
679.0,22.1,58.7,101.0,108.2,114.8,104.4,107.7,96.3,2025-05-10 09:25:27
680.0,22.6,68.1,102.4,104.4,118.3,104.0,108.2,96.1,2025-05-10 09:30:27
657.0,22.7,61.0,101.0,104.7,120.2,101.8,107.4,96.1,2025-05-10 09:35:27
633.0,22.6,58.0,99.4,109.1,115.4,102.9,107.7,96.5,2025-05-10 09:40:27
599.0,22.9,67.0,101.6,104.2,119.6,102.1,107.4,95.8,2025-05-10 09:45:27
567.0,22.7,60.8,100.0,105.5,120.7,100.7,106.9,96.2,2025-05-10 09:50:27
591.0,22.5,57.6,98.5,108.5,117.7,100.7,106.8,96.7,2025-05-10 09:55:27
630.0,22.7,66.7,98.5,108.0,118.5,100.3,106.6,96.6,2025-05-10 10:00:28
701.0,22.9,59.3,101.7,104.4,119.7,102.5,107.6,95.9,2025-05-10 10:05:28
716.0,23.4,70.5,100.0,104.9,120.5,100.9,107.2,96.1,2025-05-10 10:10:27
684.0,23.2,62.5,99.2,106.5,120.1,100.3,107.0,96.5,2025-05-10 10:15:27
622.0,22.8,58.3,100.8,104.6,120.1,101.6,107.6,96.1,2025-05-10 10:20:27
575.0,23.2,67.9,99.3,109.3,116.1,102.1,107.5,96.7,2025-05-10 10:25:28
583.0,23.2,61.6,100.5,105.0,120.3,101.3,107.4,96.1,2025-05-10 10:30:27
620.0,22.9,58.8,102.2,106.5,115.6,105.2,108.9,96.1,2025-05-10 10:35:28
668.0,23.3,68.5,102.3,104.4,118.5,103.5,108.2,95.8,2025-05-10 10:40:28
691.0,23.2,60.7,99.1,107.0,119.9,100.2,106.9,96.5,2025-05-10 10:45:28
654.0,22.8,58.4,98.9,107.5,119.4,100.2,106.9,96.6,2025-05-10 10:50:28
601.0,23.3,69.1,99.1,106.8,119.8,99.9,106.8,96.3,2025-05-10 10:55:28
584.0,23.1,61.2,101.8,107.4,115.2,105.1,109.0,96.1,2025-05-10 11:00:28
620.0,23.0,58.6,99.9,109.1,115.2,103.2,108.1,96.6,2025-05-10 11:05:28
658.0,23.3,68.5,99.0,109.0,116.4,101.8,107.4,96.5,2025-05-10 11:10:28
686.0,23.2,60.6,98.9,107.1,119.7,100.2,106.8,96.4,2025-05-10 11:15:28
655.0,23.0,57.8,99.5,109.1,115.7,102.7,107.8,96.6,2025-05-10 11:20:28
598.0,23.4,68.4,101.5,104.2,119.5,102.1,107.7,95.7,2025-05-10 11:25:28
575.0,23.2,60.1,101.0,108.3,114.8,104.3,108.6,96.4,2025-05-10 11:30:28
604.0,23.0,56.2,98.6,108.8,117.6,101.1,107.2,96.7,2025-05-10 11:35:28
645.0,23.1,65.5,101.3,107.9,114.8,104.6,108.7,96.2,2025-05-10 11:40:28
662.0,23.3,63.7,102.2,105.8,116.4,104.9,108.8,95.8,2025-05-10 11:45:28
622.0,23.0,58.1,99.1,106.8,120.1,100.2,106.8,96.4,2025-05-10 11:50:28
581.0,23.3,66.1,99.4,109.1,116.0,102.4,107.7,96.6,2025-05-10 11:55:28
592.0,23.3,64.9,98.6,108.1,118.3,100.3,107.0,96.6,2025-05-10 12:00:28
639.0,23.8,70.9,102.5,105.1,117.0,104.5,108.7,95.8,2025-05-10 12:05:28
680.0,24.3,72.8,102.2,104.6,117.4,104.0,108.5,95.5,2025-05-10 12:10:28
661.0,24.7,73.8,99.1,108.8,115.3,102.0,107.4,96.3,2025-05-10 12:15:28
614.0,25.1,75.0,100.0,104.6,119.3,100.6,106.8,95.5,2025-05-10 12:20:28
593.0,25.4,75.0,99.7,104.8,119.3,100.4,106.7,95.7,2025-05-10 12:25:28
620.0,25.8,74.6,98.7,108.6,115.1,101.5,106.9,96.1,2025-05-10 12:30:28
666.0,26.0,74.5,98.8,105.7,119.0,100.0,106.4,95.8,2025-05-10 12:35:28
702.0,26.1,74.6,101.3,103.8,117.7,102.4,107.3,95.3,2025-05-10 12:40:28
673.0,26.4,72.4,101.8,104.4,116.3,103.7,107.9,95.3,2025-05-10 12:45:28
625.0,25.9,62.2,100.0,108.3,113.7,103.5,107.8,96.0,2025-05-10 12:50:28
600.0,25.9,68.1,100.2,104.1,118.7,101.0,106.6,95.3,2025-05-10 12:55:28
623.0,26.1,71.0,98.2,107.1,117.8,99.6,106.1,95.8,2025-05-10 13:00:28
666.0,26.5,72.1,100.5,103.9,118.5,101.4,106.8,95.3,2025-05-10 13:05:28
684.0,26.5,64.4,101.8,105.3,115.6,104.3,108.1,95.5,2025-05-10 13:10:28
652.0,26.1,60.6,100.8,107.1,113.7,104.4,108.2,95.7,2025-05-10 13:15:28
600.0,26.2,68.2,100.8,107.1,113.6,104.2,108.0,95.7,2025-05-10 13:20:28
610.0,26.4,70.8,98.3,106.5,118.5,99.6,106.1,95.8,2025-05-10 13:25:28
655.0,26.8,70.8,99.7,104.5,118.9,100.4,106.5,95.3,2025-05-10 13:30:28
696.0,26.4,64.0,100.1,104.3,118.7,100.8,106.6,95.4,2025-05-10 13:35:28
669.0,26.6,69.1,101.6,105.5,114.8,104.4,108.1,95.3,2025-05-10 13:40:28
615.0,26.9,69.9,101.3,106.2,114.1,104.4,108.2,95.3,2025-05-10 13:45:28
593.0,26.5,60.1,98.0,108.6,115.8,101.0,106.6,96.0,2025-05-10 13:50:28
628.0,26.3,64.7,100.8,107.6,114.0,104.1,107.9,96.0,2025-05-10 13:55:28
673.0,26.6,69.3,97.9,108.0,116.7,100.1,106.3,96.0,2025-05-10 14:00:28
681.0,26.9,66.9,99.2,105.1,119.3,100.2,106.3,95.6,2025-05-10 14:05:28
642.0,26.4,58.3,99.2,105.5,119.2,100.2,106.5,95.5,2025-05-10 14:10:28
590.0,26.4,65.8,98.0,107.3,117.6,99.7,106.2,96.0,2025-05-10 14:15:28
585.0,26.7,69.1,100.9,103.9,118.4,101.6,106.9,95.2,2025-05-10 14:20:28
625.0,26.7,62.9,100.9,104.0,118.4,101.8,107.1,95.2,2025-05-10 14:25:28
684.0,26.3,54.6,101.3,106.8,114.4,104.7,108.4,95.9,2025-05-10 14:30:28
676.0,26.1,64.5,101.0,104.0,118.5,101.9,107.2,95.3,2025-05-10 14:35:28
628.0,26.3,69.6,98.4,108.5,115.2,101.5,106.9,96.0,2025-05-10 14:40:28
582.0,26.6,71.0,98.2,108.5,115.6,101.0,106.6,96.0,2025-05-10 14:45:28
606.0,26.4,64.5,97.9,107.6,117.2,99.9,106.2,96.1,2025-05-10 14:50:28
659.0,26.6,69.4,99.2,108.4,114.0,102.7,107.3,95.8,2025-05-10 14:55:28
705.0,26.6,62.8,98.9,108.7,114.4,102.4,107.3,96.0,2025-05-10 15:00:28
690.0,26.1,55.5,101.2,106.9,114.6,104.6,108.4,95.8,2025-05-10 15:05:28
639.0,26.0,62.8,102.0,105.1,116.8,104.3,108.2,95.5,2025-05-10 15:10:28
585.0,26.2,59.0,99.5,105.0,119.8,100.4,106.6,95.6,2025-05-10 15:15:28
600.0,25.7,57.3,99.9,104.5,119.9,101.0,106.8,95.5,2025-05-10 15:20:28
646.0,25.8,63.8,99.5,108.8,114.9,103.0,107.6,96.2,2025-05-10 15:25:28
688.0,25.8,61.7,100.8,107.6,114.6,104.4,108.3,96.0,2025-05-10 15:30:28
660.0,25.5,59.1,101.7,104.1,118.3,103.3,107.9,95.4,2025-05-10 15:35:28
604.0,25.8,67.0,98.2,107.0,118.8,99.7,106.3,95.8,2025-05-10 15:40:28
605.0,25.8,59.3,100.4,107.9,114.2,104.1,108.2,95.8,2025-05-10 15:45:28
649.0,25.7,62.3,98.0,107.6,118.5,100.0,106.3,96.1,2025-05-10 15:50:28
698.0,25.8,67.7,101.1,106.9,114.7,104.7,108.4,95.6,2025-05-10 15:55:28
681.0,25.4,57.9,101.6,104.2,118.4,103.1,107.9,95.5,2025-05-10 16:00:28
631.0,25.3,61.7,99.1,105.8,120.1,100.2,106.6,95.9,2025-05-10 16:05:28
581.0,25.6,68.4,98.3,108.8,116.2,101.3,106.9,96.1,2025-05-10 16:10:28
530.0,26.0,70.1,98.3,106.9,118.8,99.9,106.3,96.0,2025-05-10 16:15:28
497.0,25.6,58.2,98.2,108.5,117.3,100.6,106.6,96.2,2025-05-10 16:20:28
510.0,25.6,65.4,99.3,105.5,119.9,100.2,106.5,95.7,2025-05-10 16:25:28
580.0,25.7,62.7,101.3,104.0,118.8,102.3,107.4,95.3,2025-05-10 16:30:28
614.0,25.3,56.5,101.1,104.0,119.0,102.5,107.6,95.5,2025-05-10 16:35:28
595.0,25.5,65.9,98.2,108.5,117.6,100.6,106.6,96.2,2025-05-10 16:40:28
550.0,25.8,67.9,99.4,108.8,114.9,102.6,107.5,96.1,2025-05-10 16:45:28
516.0,25.5,57.6,101.9,104.7,117.4,104.1,108.2,95.4,2025-05-10 16:50:28
486.0,25.5,66.4,99.4,109.2,115.7,102.1,107.2,96.1,2025-05-10 16:55:28
517.0,25.7,63.2,101.0,107.1,114.5,104.6,108.3,95.5,2025-05-10 17:00:28
585.0,25.1,49.0,100.0,108.5,114.6,103.9,108.3,96.1,2025-05-10 17:05:28
605.0,24.0,46.1,101.4,104.4,119.3,102.9,108.0,95.8,2025-05-10 17:10:28
574.0,24.0,63.0,98.2,108.2,118.5,100.7,106.9,96.4,2025-05-10 17:15:28
541.0,24.3,71.7,102.2,105.3,116.8,104.7,108.6,95.8,2025-05-10 17:20:28
508.0,24.8,72.9,101.0,107.5,114.7,104.5,108.4,96.0,2025-05-10 17:25:28
508.0,24.8,56.0,99.8,105.1,120.4,101.0,107.2,95.8,2025-05-10 17:30:28
570.0,23.8,51.3,100.0,108.7,114.9,104.0,108.4,96.4,2025-05-10 17:35:28
592.0,24.0,64.0,102.1,104.6,118.7,103.7,108.2,95.8,2025-05-10 17:40:28
570.0,24.2,70.5,99.2,108.8,115.9,102.5,107.6,96.4,2025-05-10 17:45:28
537.0,24.3,57.7,100.2,108.6,114.9,104.0,108.4,96.2,2025-05-10 17:50:28
506.0,23.8,54.1,101.8,106.5,115.9,105.1,108.9,96.0,2025-05-10 17:55:28
509.0,23.8,64.9,98.8,106.8,119.9,100.2,106.8,96.2,2025-05-10 18:00:28
538.0,24.0,72.6,102.2,104.7,117.6,104.3,108.5,95.7,2025-05-10 18:05:28
533.0,24.4,74.3,101.8,103.9,118.8,103.0,107.9,95.5,2025-05-10 18:10:29
513.0,24.6,60.0,102.2,105.2,117.0,104.7,108.8,95.7,2025-05-10 18:15:29
484.0,23.7,51.5,98.8,109.0,116.3,102.1,107.6,96.6,2025-05-10 18:20:29
463.0,23.4,52.9,102.2,105.6,117.0,105.1,109.0,96.0,2025-05-10 18:25:29
446.0,23.4,61.2,99.9,109.1,115.7,103.4,108.2,96.6,2025-05-10 18:30:28
438.0,23.6,70.5,99.5,108.8,115.7,103.2,108.0,96.3,2025-05-10 18:35:29
428.0,23.9,63.9,100.8,104.4,120.1,101.8,107.5,95.7,2025-05-10 18:40:29
419.0,23.3,54.6,98.8,107.2,119.7,100.4,107.0,96.3,2025-05-10 18:45:29
410.0,23.3,63.4,102.2,104.7,118.4,104.2,108.5,96.0,2025-05-10 18:50:29
409.0,23.4,54.3,100.0,108.7,115.3,104.0,108.5,96.4,2025-05-10 18:55:29
406.0,23.1,54.5,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-10 19:00:29
405.0,22.5,64.2,3999.9,0.0,0.0,0.0,0.0,0.0,2025-05-10 19:05:29
405.0,22.2,70.0,3999.9,3999.9,0.0,0.0,0.0,0.0,2025-05-10 19:10:29
414.0,21.3,59.0,0.0,0.0,3999.9,0.0,0.0,0.0,2025-05-10 19:15:29
420.0,20.6,69.9,0.0,3999.9,0.0,0.0,0.0,0.0,2025-05-10 19:20:29
419.0,20.5,76.2,0.0,3999.9,3999.9,0.0,0.0,0.0,2025-05-10 19:25:29
426.0,20.3,81.8,0.0,0.0,3999.9,0.0,3999.9,0.0,2025-05-10 19:30:29
432.0,20.3,85.3,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-10 19:35:29
435.0,20.1,88.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-10 19:40:29
436.0,20.1,90.2,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-10 19:45:29
443.0,20.1,91.7,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-10 19:50:29
449.0,20.1,93.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-10 19:55:29
455.0,20.0,93.9,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-10 20:00:29
456.0,20.0,94.6,0.0,3999.8,3999.8,0.0,0.0,0.0,2025-05-10 20:05:29
456.0,20.0,95.1,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-10 20:10:29
461.0,19.9,95.7,0.0,3999.9,3999.8,0.0,0.0,0.0,2025-05-10 20:15:29
463.0,19.9,96.1,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-10 20:20:29
469.0,19.9,96.4,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-10 20:25:29
470.0,19.9,96.6,3999.8,3999.8,0.0,0.0,0.0,0.0,2025-05-10 20:30:29
475.0,19.9,96.8,0.0,0.0,3999.8,0.0,0.0,0.0,2025-05-10 20:35:29
478.0,19.8,97.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-05-10 20:40:29
